"ID"	"Authors"	"Title"	"Year"	"Source.title"	"Volume"	"Issue"	"clickable_doi"
"5238703b"	"Khoja, M.A."	"A survey of formal and informal assessment procedures used by speech-language pathologists in Saudi Arabia"	2019	"Speech, Language and Hearing"	"22"	"2"	"http://doi.org/10.1080/2050571X.2017.1407620"
"57f7b7f6"	"Pandey, A."	"Re-Englishing ‘flat-world’ fiction"	2019	"World Englishes"	"38"	"1-2"	"http://doi.org/10.1111/weng.12370"
"99db502b"	"Barlow, R."	"Agent demotion through inverted word order: Syntactic passives in Ulwa"	2019	"Studies in Language"	"43"	"4"	"http://doi.org/10.1075/sl.19010.bar"
"14dfc5dc"	"Sasirekha, K., Rathiga, K., Sarpparaje, M., Suresh, G.S."	"English language pedagogy for engineering students through domain specific literature – Classroom experiments and experience"	2018	"Asian ESP Journal"	"14"	"7"	"http://doi.org/"
"73db307a"	"Post, S."	"Polarizing communication as media effects on antagonists. Understanding communication in conflicts in digital media societies"	2019	"Communication Theory"	"29"	"2"	"http://doi.org/10.1093/ct/qty022"
"4480aca8"	"Crosson, C.G."	"Chaucer's corrective form: The Tale of Melibee and the poetics of emendation"	2018	"Studies in Philology"	"115"	"2"	"http://doi.org/10.1353/sip.2018.0009"
"ac553a01"	"Berg, T."	"Adjective phrases with doubly modified heads: How lexical information influences word order and constituent structure"	2019	"English Language and Linguistics"	"23"	"2"	"http://doi.org/10.1017/S1360674317000430"
"fecd074e"	"Gearing, N., Roger, P."	"‘I’m never going to be part of it’: identity, investment and learning Korean"	2018	"Journal of Multilingual and Multicultural Development"	"39"	"2"	"http://doi.org/10.1080/01434632.2017.1323909"
"9ae05892"	"Roche, C., Costa, R., Carvalho, S., Almeida, B."	"Knowledge-based terminological e-dictionaries: The EndoTerm and al-Andalus Pottery projects"	2019	"Terminology"	"25"	"2"	"http://doi.org/10.1075/term.00038.roc"
"dcb0384d"	"Fox, R., Corretjer, O., Webb, K."	"Benefits of foreign language learning and bilingualism: An analysis of published empirical research 2012–2019"	2019	"Foreign Language Annals"	"52"	"4"	"http://doi.org/10.1111/flan.12424"
"37a0338e"	"Hassan, A."	"The ultimate double-bluff: An analysis of the poem \"dheelmato\" by abdirashid Omar Ahmed (Ina Cawsgurow)"	2018	"Journal of Somali Studies"	"5"	"1-2"	"http://doi.org/10.31920/2056-5682/2018/v5n1_2a6"
"1b8b1e8c"	"Catedral, L., Djuraeva, M."	"Language ideologies and (im)moral images of personhood in multilingual family language planning"	2018	"Language Policy"	"17"	"4"	"http://doi.org/10.1007/s10993-018-9455-9"
"a63a64ba"	"Wang, J., Wang, D., Xing, M."	"Flipped classroom for practical skills to enhance employability: A case study of business Chinese"	2019	"International Journal of Computer-Assisted Language Learning and Teaching"	"9"	"1"	"http://doi.org/10.4018/IJCALLT.2019010102"
"8548ebe6"	"Li, X., Liu, H."	"Root and phrasal diminutive markers in gan Chinese"	2019	"Studia Linguistica"	"73"	"1"	"http://doi.org/10.1111/stul.12089"
"ac31dc01"	"Hutchison, A."	"Using Virtual Reality to Explore Science and Literacy Concepts"	2018	"Reading Teacher"	"72"	"3"	"http://doi.org/10.1002/trtr.1720"
"824d0614"	"Bystrov, Y., Sabadash, D."	"The writer's pragmatic aims attainment in Doris Lessing's to Room Nineteen: A cognitive linguistics view"	2019	"Topics in Linguistics"	"20"	"1"	"http://doi.org/10.2478/topling-2019-0003"
"96184f73"	"Tárnyiková, J."	"English placeholders as manifestations of vague language: Their role in social interaction"	2019	"Brno Studies in English"	"45"	"2"	"http://doi.org/10.5817/BSE2019-2-10"
"7bb1f0a5"	"Vermeylen, L., Braem, S., Notebaert, W."	"The affective twitches of task switches: Task switch cues are evaluated as negative"	2019	"Cognition"	"183"	""	"http://doi.org/10.1016/j.cognition.2018.11.002"
"7f1c5b9c"	"Weekly, R."	"“English is a mishmash of everything”: Examining the language attitudes and teaching beliefs of British Asian multilingual teachers"	2019	"Critical Inquiry in Language Studies"	"16"	"3"	"http://doi.org/10.1080/15427587.2018.1503936"
"2c2e646e"	"Suvorova, E., Polyakova, L."	"Double inference in the processes of comprehension of Russian and English discourse complicated by an idiom"	2018	"3L: Language, Linguistics, Literature"	"24"	"2"	"http://doi.org/10.17576/3L-2018-2402-04"
"f30df8ee"	"Plakans, L., Liao, J.-T., Wang, F."	"Integrated assessment research: Writing-into-reading"	2018	"Language Teaching"	"51"	"3"	"http://doi.org/10.1017/S0261444818000149"
"b9db2f6b"	"Puimège, E., Peters, E."	"Learners’ English Vocabulary Knowledge Prior to Formal Instruction: The Role of Learner-Related and Word-Related Variables"	2019	"Language Learning"	"69"	"4"	"http://doi.org/10.1111/lang.12364"
"12a89111"	"Katriel, T."	"Accounts and rebuttals in an Israeli discourse of dissent"	2018	"Journal of Multicultural Discourses"	"13"	"1"	"http://doi.org/10.1080/17447143.2017.1405963"
"7791c188"	"Gillhammer, C."	"The holy cross legend: A unique version in oxford, trinity college, ms 29"	2019	"Medium Aevum"	"88"	"1"	"http://doi.org/"
"69cbcb62"	"Albuquerque, S.J."	"Challenging Lusofonia: Transnationality, translationality, and appropriation in Tulio Carella’s orgía/orgia and Hermilo Borba Filho’s Deus no pasto"	2019	"Journal of Lusophone Studies"	"4"	"1 Special Issue"	"http://doi.org/10.21471/jls.v4i1.304"
"b4e96651"	"Appel, M., Schreiner, C., Haffmans, M.-B., Richter, T."	"The mediating role of event-congruent emotions in narrative persuasion"	2019	"Poetics"	"77"	""	"http://doi.org/10.1016/j.poetic.2019.101385"
"23758684"	"Kent, R.D., Vorperian, H.K."	"Static measurements of vowel formant frequencies and bandwidths: A review"	2018	"Journal of Communication Disorders"	"74"	""	"http://doi.org/10.1016/j.jcomdis.2018.05.004"
"81570c5e"	"Soares, F.O., Costa, S.C., Santos, C.P., Pereira, A.P.S., Hiolle, A.R., Silva, V."	"Socio-emotional development in high functioning children with Autism Spectrum Disorders using a humanoid robot"	2019	"Interaction Studies"	"20"	"2"	"http://doi.org/10.1075/is.15003.cos"
"98a79779"	"Park-Johnson, S.K."	"The role of person in subject auxiliary inversion in English wh-questions: Evidence from Korean-English bilingual children"	2019	"International Journal of Bilingualism"	"23"	"1"	"http://doi.org/10.1177/1367006917720090"
"b5a2593f"	"Gillon, G., McNeill, B., Scott, A., Denston, A., Wilson, L., Carson, K., Macfarlane, A.H."	"A better start to literacy learning: findings from a teacher-implemented intervention in children’s first year at school"	2019	"Reading and Writing"	"32"	"8"	"http://doi.org/10.1007/s11145-018-9933-7"
"72688ced"	"Ciccone, N., Armstrong, E., Hersh, D., Adams, M., MCAllister, M."	"The Wangi (talking) project: A feasibility study of a rehabilitation model for aboriginal people with acquired communication disorders after stroke"	2019	"International Journal of Speech-Language Pathology"	"21"	"3"	"http://doi.org/10.1080/17549507.2019.1595146"
"ebf21f90"	"Grubb, M.A., Li, Y."	"Assessing the role of accuracy-based feedback in value-driven attentional capture"	2018	"Attention, Perception, and Psychophysics"	"80"	"4"	"http://doi.org/10.3758/s13414-018-1494-y"
"03255cf7"	"Martanovschi, L."	"Political engagement in four plays by Lynn Nottage"	2018	"Analele Universitatii Ovidius Constanta, Seria Filologie"	"29"	"1"	"http://doi.org/"
"08eb2285"	"Zdziebko, S."	"The semantics of still and the modification of polish adnominal participles"	2019	"Studies in Polish Linguistics"	""	"1"	"http://doi.org/10.4467/23005920SPL.19.008.10988"
"2552913f"	"Kanavou, N."	"P.Oxy. VI 866: A fragment of comedy or historical prose?"	2019	"Philologus"	"163"	"1"	"http://doi.org/10.1515/phil-2018-0027"
"d99f7fc0"	"Carter, M."	"ARMORUM STUDIUM: GLADIATORIAL TRAINING AND THE GLADIATORIAL LUDUS"	2018	"Bulletin of the Institute of Classical Studies"	"61"	"1"	"http://doi.org/10.1111/2041-5370.12074"
"5ef9bc0b"	"Takahashi, Y."	"The phonological status of Low tones in Shanghai tone sandhi Default tones or boundary tones? The phonological status of Low tones in Shanghai tone sandhi"	2019	"Language and Linguistics"	"20"	"1"	"http://doi.org/10.1075/lali.00028.tak"
"66fbd782"	"Fovo, E.D."	"The use of dialogue interpreting corpora in healthcare interpreter training: Taking stock"	2018	"Interpreters Newsletter"	""	"23"	"http://doi.org/10.13137/2421-714X/22400"
"c69558dd"	"Foung, D., Chen, J."	"Disciplinary Challenges in First-year Writing Courses: A big data study of students across disciplines at a Hong Kong university"	2019	"Asian EFL Journal"	"25"	"51"	"http://doi.org/"
"8a6a0745"	"Mandende, I.P., Cekiso, M.P., Rwodzi, C."	"Personal names as communicative tools in tshivenḓa: Cultural-historical perspectives"	2019	"Sociolinguistic Studies"	"13"	"2-4"	"http://doi.org/10.1558/sols.37867"
"2221edcc"	"Zhao, H.Y., Fang, X."	"The Rise of Semio-Narratology: An interview with Henry Yiheng Zhao"	2018	"Chinese Semiotic Studies"	"14"	"4"	"http://doi.org/10.1515/css-2018-0029"
"d0ab052b"	"Yen, T.T.B., Minh, L.B., Huong, T.T."	"Analyzing the barriers to innovation development in emerging economies: Vietnamese small and medium enterprises (SMEs) as an empirical case"	2019	"International Journal of English Language and Literature Studies"	"9"	"1"	"http://doi.org/10.18488/journal.aefr.2019.91.64.77"
"77d90534"	"Fanini, A.M.R., Ventura, M.D.P."	"A peça mãe de alencar e as vozes sociais sobre a questão afro-brasileira / josé de alencar's drama mãe and the african-brazilian social voices"	2019	"Bakhtiniana"	"14"	"3"	"http://doi.org/10.1590/2176-457336669"
"c30dc7db"	"Chou, M.-H."	"Speaking Anxiety and Strategy Use for Learning English as a Foreign Language in Full and Partial English-Medium Instruction Contexts"	2018	"TESOL Quarterly"	"52"	"3"	"http://doi.org/10.1002/tesq.455"
"c6c33f29"	"Chouinard, B., Volden, J., Hollinger, J., Cummine, J."	"Spoken metaphor comprehension: Evaluation using the metaphor interference effect"	2019	"Discourse Processes"	"56"	"3"	"http://doi.org/10.1080/0163853X.2018.1455166"
"d60b2f9d"	"Bill, S."	"Propaganda on the margins: Bruno schulz's Soviet illustrations, 1940-41"	2018	"Slavonic and East European Review"	"96"	"3"	"http://doi.org/10.5699/slaveasteurorev2.96.3.0432"
"a444ada8"	"Andreev, S., Fan, F., Altmann, G."	"Adnominal aggregation"	2018	"Glottometrics"	"40"	""	"http://doi.org/"
"e3087eca"	"Pérez, A., Duñabeitia, J.A."	"Speech perception in bilingual contexts: Neuropsychological impact of mixing languages at the inter-sentential level"	2019	"Journal of Neurolinguistics"	"51"	""	"http://doi.org/10.1016/j.jneuroling.2019.04.002"
"197b1c5f"	"Garcia, J.M., Chambers, E., Russell, E.G., Katt, A."	"Modifying food textures: Practices and beliefs of staff involved in nutrition care"	2018	"American Journal of Speech-Language Pathology"	"27"	"4"	"http://doi.org/10.1044/2018_AJSLP-18-0021"
"d50a051c"	"Nah, J.C., Neppi-Modona, M., Strother, L., Behrmann, M., Shomstein, S."	"Object width modulates object-based attentional selection"	2018	"Attention, Perception, and Psychophysics"	"80"	"6"	"http://doi.org/10.3758/s13414-018-1530-y"
"11cd3c1c"	"Hadley, K."	"Blake's visions of the daughters of Albion and the biopolitical unconscious"	2018	"PMLA"	"133"	"2"	"http://doi.org/10.1632/pmla.2018.133.2.314"
"9d6e6954"	"Huyck, J.J."	"Comprehension of degraded speech matures during adolescence"	2018	"Journal of Speech, Language, and Hearing Research"	"61"	"4"	"http://doi.org/10.1044/2018_JSLHR-H-17-0252"
"6855b25b"	"Luizova-Horeva, T."	"The commercial transaction frame and english and bulgarian terms denoting prices in tourism and hospitality"	2018	"Analele Universitatii din Craiova - Seria Stiinte Filologice, Lingvistica"	"40"	"1-2"	"http://doi.org/"
"f45e09c9"	"Speyer, A., Fetzer, A."	"“Well would you believe it, I have failed the exam again” Discourse relations in English and German personal narratives"	2018	"Pragmatics and Society"	"9"	"1"	"http://doi.org/10.1075/ps.16024.spe"
"26a2f5a7"	"de Graaff, F., Huysmans, E., Ket, J.C.F., Merkus, P., Goverts, S.T., Leemans, C.R., Smits, C."	"Is there evidence for the added value and correct use of manual and automatically switching multimemory hearing devices? A scoping review"	2018	"International Journal of Audiology"	"57"	"3"	"http://doi.org/10.1080/14992027.2017.1385864"
"9018c341"	"Heron, M."	"Dialogic stance in higher education seminars"	2018	"Language and Education"	"32"	"2"	"http://doi.org/10.1080/09500782.2017.1417425"
"114069f8"	"Brunner, M., Palmer, S., Togher, L., Hemsley, B."	"‘I kind of figured it out’: the views and experiences of people with traumatic brain injury (TBI) in using social media—self-determination for participation and inclusion online"	2019	"International Journal of Language and Communication Disorders"	"54"	"2"	"http://doi.org/10.1111/1460-6984.12405"
"18cf4154"	"Fawaz, R."	"A queer sequence: Comics as a disruptive medium"	2019	"PMLA"	"134"	"3"	"http://doi.org/10.1632/pmla.2019.134.3.588"
"73c5fe37"	"Santoro, M."	"Compounds in sign languages the case of Italian and French Sign Language (École des Hautes Études en Sciences Sociales (EHESS), 2018)"	2019	"Sign Language and Linguistics (Online)"	"22"	"2"	"http://doi.org/10.1075/sll.00038.san"
"33224e55"	"Putjata, G."	"Immigrant teachers’ integration and transformation of the linguistic market in Israel"	2019	"Language and Education"	"33"	"1"	"http://doi.org/10.1080/09500782.2018.1458860"
"8a5f1320"	"Li, J., Jiang, H., Shang, A., Chen, J."	"Research on associative learning mechanisms of L2 learners based on complex network theory"	2019	"Computer Assisted Language Learning"	""	""	"http://doi.org/10.1080/09588221.2019.1633356"
"460abe43"	"Lv, E., Wang, X., Cheng, Y., Yu, Q."	"Deep ensemble network based on multi-path fusion"	2019	"Artificial Intelligence Review"	"52"	"1"	"http://doi.org/10.1007/s10462-019-09708-5"
"812fb151"	"Stern, T."	"Illusions at the Theatre"	2018	"Anglia"	"136"	"1"	"http://doi.org/10.1515/ang-2018-0012"
"62d67830"	"Marotta, G., Tamponi, L."	"Omission of Final -S In Latin Inscriptions: Time and Space"	2019	"Transactions of the Philological Society"	"117"	"1"	"http://doi.org/10.1111/1467-968X.12145"
"7756949d"	"Gallego, M."	"L2 Spanish morphosyntactic development through collaborative writing: An analysis of mood production, text length and syntactic complexity"	2019	"Language Teaching Research"	""	""	"http://doi.org/10.1177/1362168819885406"
"2f507cfb"	"Church, K.W."	"Benchmarks and goals"	2019	"Natural Language Engineering"	"26"	"5"	"http://doi.org/10.1017/S1351324920000418"
"ca41c4ce"	"Farvardin, M.T."	"Effects of spacing techniques on EFL learners' recognition and production of lexical collocations"	2019	"Indonesian Journal of Applied Linguistics"	"9"	"2"	"http://doi.org/10.17509/ijal.v9i2.20237"
"422ffa6f"	"Delgado, L."	"Between singularity and generality: the semantic life of proper names"	2019	"Linguistics and Philosophy"	"42"	"4"	"http://doi.org/10.1007/s10988-018-9251-1"
"effa2ff0"	"Luk, Z.P., Shirai, Y."	"The development of aspectual marking in Cantonese-English bilingual children"	2018	"IRAL - International Review of Applied Linguistics in Language Teaching"	"56"	"2"	"http://doi.org/10.1515/iral-2014-0018"
"13a2adc8"	"Perek, F., Patten, A.L."	"Towards an english constructicon using patterns and frames"	2019	"International Journal of Corpus Linguistics"	"24"	"3"	"http://doi.org/10.1075/ijcl.00016.per"
"7101354b"	"Ocaña, A.C."	"Llull’s a contemporary life: Narratio vera or Auto-hagiographic Account?"	2018	"Zeitschrift fur Katalanistik"	"31"	""	"http://doi.org/"
"4f8680fc"	"Whitty, L."	"A Reanalysis of the Uses of Can and Could: A Corpus-Based Approach"	2019	"Corpus Pragmatics"	"3"	"3"	"http://doi.org/10.1007/s41701-019-00058-9"
"abf35f94"	"Garcia, E."	"Pictography, law, and earth: Gerald vizenor, john borrows, and louise erdrich"	2019	"PMLA"	"134"	"2"	"http://doi.org/10.1632/pmla.2019.134.2.260"
"52f65c6c"	"Dougherty, D.S., Schraedley, M.A., Gist-Mackey, A.N., Wickert, J."	"A Photovoice study of food (in)security, unemployment, and the discursive-material dialectic"	2018	"Communication Monographs"	"85"	"4"	"http://doi.org/10.1080/03637751.2018.1500700"
"a8158334"	"Sabaté-Dalmau, M."	"Undocumented migration, informal economic work and peripheral multilingualism: challenges to neoliberal regimes?"	2018	"Language and Intercultural Communication"	"18"	"4"	"http://doi.org/10.1080/14708477.2018.1478848"
"4fee1a8b"	"Saito, K., Tran, M., Suzukida, Y., Sun, H., Magne, V., Ilkan, M."	"How do second language listeners perceive the comprehensibility of foreign-accented speech? Roles of first language profiles, second language proficiency, age, experience, familiarity, and metacognition"	2019	"Studies in Second Language Acquisition"	"41"	"5"	"http://doi.org/10.1017/S0272263119000226"
"c47d086b"	"Galante, A."	"Drama for L2 Speaking and Language Anxiety: Evidence from Brazilian EFL Learners"	2018	"RELC Journal"	"49"	"3"	"http://doi.org/10.1177/0033688217746205"
"4f7a51cd"	"Rotello, C.M., Heit, E., Kelly, L.J."	"Do modals identify better models? A comparison of signal detection and probabilistic models of inductive reasoning"	2019	"Cognitive Psychology"	"112"	""	"http://doi.org/10.1016/j.cogpsych.2019.03.004"
"94943418"	"Gibert, T."	"MARGARET ATWOOD'S VISIONS AND REVISIONS OF THE WIZARD OF OZ"	2019	"Journal of English Studies"	"17"	"1"	"http://doi.org/10.18172/jes.3578"
"237f6ed5"	"Khachaturyan, M."	"Inclusory pronouns in Mande: The emergence of a typological rarum"	2019	"Folia Linguistica"	"53"	"1"	"http://doi.org/10.1515/flin-2019-2005"
"5cdbae98"	"Rojas-Sosa, D."	"‘Girly Latina versus girly American’: The articulation of levels of femininity through indexicality in a Latina student’s narrative explaining discriminatory classroom interactions"	2018	"Gender and Language"	"12"	"1"	"http://doi.org/10.1558/genl.29351"
"323eb151"	"Prćić, T."	"Exploring the properties of English lexical affixes by exploiting the resources of English general-purpose dictionaries | Die verkenning van die eienskappe van Engelse leksikale affikse deur die benutting van die hulpbronne in Engelse woordeboeke vir algemene doeleindes"	2019	"Lexikos"	"29"	"1"	"http://doi.org/10.5788/29-1-1516"
"8d5b1230"	"Velmezova, E."	"About the (semiotic) limits of the human language: Discussing the case of Pirahã"	2018	"Sign Systems Studies"	"46"	"2-3"	"http://doi.org/10.12697/SSS.2018.46.2-3.12"
"e0719ca3"	"Bolander, B."	"Scaling value: transnationalism and the Aga Khan’s English as a “second language” policy"	2018	"Language Policy"	"17"	"2"	"http://doi.org/10.1007/s10993-017-9435-5"
"2cd5fc71"	"Kozioł, S."	"From sausages to hoplites of ham and beyond: The status of genetically modified pigs in margaret atwood's maddaddam trilogy"	2018	"Papers on Language and Literature"	"54"	"3"	"http://doi.org/"
"dd2c569a"	"Drew, S.V., Thomas, J."	"Secondary science teachers’ implementation of CCSS and NGSS literacy practices: a survey study"	2018	"Reading and Writing"	"31"	"2"	"http://doi.org/10.1007/s11145-017-9784-7"
"fca298a9"	"By, H., Laohawiriyanon, C."	"The l2 motivational self system of low and high achievers in a cambodian context"	2019	"PASAA"	"57"	""	"http://doi.org/"
"9288a620"	"Campanelli, M."	"The originality of Ibn Madā's linguistic ideas: Prescriptive rules versus methodology Inside Al-Radd 'Alā Al-Nuhāt"	2018	"Histoire Epistemologie Langage"	"40"	"2"	"http://doi.org/10.1051/hel/2018018"
"33342404"	"Batmaz, Z., Yurekli, A., Bilge, A., Kaleli, C."	"A review on deep learning for recommender systems: challenges and remedies"	2019	"Artificial Intelligence Review"	"52"	"1"	"http://doi.org/10.1007/s10462-018-9654-y"
"ac129727"	"Flores-Kanter, P.E., García-Batista, Z.E., Moretti, L.S., Medrano, L.A."	"Towards an explanatory model of suicidal ideation: The effects of cognitive emotional regulation strategies, affectivity and hopelessness"	2019	"Spanish Journal of Psychology"	"22"	""	"http://doi.org/10.1017/sjp.2019.45"
"854857ae"	"Kennard, H.J."	"Non-Negative Word Order In Breton: Maintaining Verb-Second"	2018	"Transactions of the Philological Society"	"116"	"2"	"http://doi.org/10.1111/1467-968X.12119"
"818763b8"	"Pagliarulo, G."	"On the Etymology of Gothic Alew"	2019	"Journal of Germanic Linguistics"	"31"	"2"	"http://doi.org/10.1017/S1470542718000132"
"b8669d80"	"Cornilescu, A., Tigau, A."	"Notes on Romanian ethical datives"	2019	"Revue Roumaine de Linguistique"	"64"	"2"	"http://doi.org/"
"6291daba"	"Buján, M."	"The function of face gestures and head movements in spontaneous humorous communication"	2019	"European Journal of Humour Research"	"7"	"2"	"http://doi.org/10.7592/EJHR2019.7.2.bujan"
"08b251ed"	"Tent, J."	"Out-of-the-blue Names of Paint Colors"	2018	"Names"	"66"	"1"	"http://doi.org/10.1080/00277738.2017.1344463"
"9a9db10a"	"Roby, E., Scott, R.M."	"The relationship between parental mental-state language and 2.5-year-olds’ performance on a nontraditional false-belief task"	2018	"Cognition"	"180"	""	"http://doi.org/10.1016/j.cognition.2018.06.017"
"00f9b4d6"	"Recasens, D., Rodríguez, C."	"Contextual and syllabic effects in heterosyllabic consonant sequences. An ultrasound study"	2018	"Speech Communication"	"96"	""	"http://doi.org/10.1016/j.specom.2017.11.009"
"d0bde77e"	"Bolsunovskaya, L., Aikina, T."	"University Students' attitude towards english as a medium of instruction in Russian higher educational institutions"	2018	"Asian EFL Journal"	"20"	"6"	"http://doi.org/"
"8b511024"	"De La O Hernández-López, M."	"Relational work in Airbnb reviews"	2019	"Russian Journal of Linguistics"	"23"	"4"	"http://doi.org/10.22363/2687-0088-2019-23-4-1088-1108"
"b108e151"	"Boutwell, R.L."	"Speaker attitude and demonstrative choice in Ncane (beboid)"	2018	"Studies in African Linguistics"	"47"	"1-2"	"http://doi.org/"
"b7d09470"	"Sulejmanov, F., Spasovski, O., Platt, T."	"The development of the humour structure appreciation scale and its relation to sensation seeking inventory and need for closure scale"	2018	"European Journal of Humour Research"	"6"	"1"	"http://doi.org/10.7592/EJHR2018.6.1.sulejmanov"
"42bc9128"	"Lai, C."	"Learning beliefs and autonomous language learning with technology beyond the classroom"	2019	"Language Awareness"	"28"	"4"	"http://doi.org/10.1080/09658416.2019.1675679"
"bd037236"	"Tiv, M., Rouillard, V., Vingron, N., Wiebe, S., Titone, D."	"Global Second Language Proficiency Predicts Self-Perceptions of General Sarcasm Use Among Bilingual Adults"	2019	"Journal of Language and Social Psychology"	"38"	"4"	"http://doi.org/10.1177/0261927X19865764"
"5f174132"	"Dell'olio, F."	"Wor(l)d order and coloniality in language education for migrants. Key ideas for thinking otherwise"	2018	"Language Learning in Higher Education"	"9"	"1"	"http://doi.org/10.1515/cercles-2019-0003"
"15aa1b05"	"Gourley, J."	"Kafkaesque Laughter in the Face of Bureaucracy: David Foster Wallace’s The Pale King"	2018	"English Studies"	"99"	"8"	"http://doi.org/10.1080/0013838X.2018.1479092"
"69e3d4a0"	"Park, Y., Perkell, J.S., Matthies, M.L., Steppa, C.E."	"Categorization in the perception of breathy voice quality and its relation to voice production in healthy speakers"	2019	"Journal of Speech, Language, and Hearing Research"	"62"	"10O"	"http://doi.org/10.1044/2019_JSLHR-S-19-0048"
"2c4b3277"	"Spilioti, T., Aldridge-Waddon, M., Bartlett, T., Ylänne, V."	"Conceptualising language awareness in healthcare communication: the case of nurse shift-change handover meetings"	2019	"Language Awareness"	"28"	"3"	"http://doi.org/10.1080/09658416.2019.1636803"
"5db6f4c2"	"Marcińczuk, M., Wawer, A."	"Named entity recognition for Polish"	2019	"Poznan Studies in Contemporary Linguistics"	"55"	"2"	"http://doi.org/10.1515/psicl-2019-0010"
"68983a32"	"Praud, J."	"Overcoming Aphasia: Erotic Transgressions in les nults de Strasbourg"	2019	"French Review"	"93"	"2"	"http://doi.org/"
"15abd204"	"Kirilloff, G., Capuano, P.J., Fredrick, J., Jockers, M.L."	"From a distance 'You might mistake her for a man': A closer reading of gender and character action in Jane Eyre, The Law and the Lady, and A Brilliant Woman"	2018	"Digital Scholarship in the Humanities"	"33"	"4"	"http://doi.org/10.1093/llc/fqy011"
"cc4df2e9"	"Kanakri, M."	"Sluicing and standard Arabic"	2018	"Jordan Journal of Modern Languages and Literatures"	"10"	"3"	"http://doi.org/"
"a443756c"	"Morón, M., Calvo, E."	"Introducing transcreation skills in translator training contexts: A situated project-based approach"	2018	"Journal of Specialised Translation"	""	"29"	"http://doi.org/"
"bb0cd18d"	"Pojanapunya, P."	"Tailoring academic words to multidisciplinary EAP classes"	2019	"TESOL Journal"	"10"	"3"	"http://doi.org/10.1002/tesj.439"
"cf29b5e7"	"Myrick, C."	"The value of local dictionaries in the Caribbean: The example of Saba"	2019	"Dictionaries"	"40"	"1"	"http://doi.org/10.1353/Dec.2019.0005"
"0768fa69"	"Krasnowska-Kieraś, K., Kobyliński, L."	"Part of speech tagging for Polish"	2019	"Poznan Studies in Contemporary Linguistics"	"55"	"2"	"http://doi.org/10.1515/psicl-2019-0009"
"fd669564"	"Thambiah, S., Chopil, T.Y., Lian, R.L.Y."	"Reclaiming the eclipsed female in the sacred: Semai women's religious knowledge and its connection to their rights to the Land, in Malaysia"	2018	"Bijdragen tot de Taal-, Land- en Volkenkunde"	"174"	"2-3"	"http://doi.org/10.1163/22134379-17402002"
"eb55dcf9"	"Daeng, K., Weda, S."	"Contrastive analysis of Makassarese, Indonesian, and english syntax"	2019	"Asian EFL Journal"	"25"	"52"	"http://doi.org/"
"05ee91ee"	"Valladares, S."	"Afro-Creole Revelry and rebellion on the British Stage: Jonkanoo in Obi; Or, three-fingered Jack (1800)"	2019	"Review of English Studies"	"70"	"294"	"http://doi.org/10.1093/res/hgy093"
"bad824a4"	"Magazzù, G."	"Transferring multilingual humour intralingually: The case of \"Big Night\""	2019	"European Journal of Humour Research"	"7"	"1"	"http://doi.org/10.7592/EJHR2019.7.1.magazzu"
"b0b7a8a1"	"wa Thiong’o, N."	"The politics of translation: notes towards an African language policy<sup>†</sup>"	2018	"Journal of African Cultural Studies"	"30"	"2"	"http://doi.org/10.1080/13696815.2016.1183476"
"76312dad"	"Dewrell, H.D."	"“Swearing to Yahweh, but swearing by mōlek-sacrifices”: Zephaniah 1:5b"	2019	"Vetus Testamentum"	"69"	"4-5"	"http://doi.org/10.1163/15685330-12341378"
"9be2f00e"	"Sabre, R.M."	"Semeiotic logic or, deduction, induction, and semeiotic"	2018	"Semiotica"	"2018"	"222"	"http://doi.org/10.1515/sem-2016-0164"
"c27958aa"	"Lewis, T."	"The mountaineering and wilderness rhetorics of Washington woman suffragists"	2018	"Rhetoric and Public Affairs"	"21"	"2"	"http://doi.org/10.14321/rhetpublaffa.21.2.0279"
"b5421fbc"	"Osswald, A."	"Public relations as a complex decision-based practice"	2019	"Public Relations Inquiry"	"8"	"3"	"http://doi.org/10.1177/2046147X19870279"
"39a902fc"	"Boskovic, V."	"Iphigenia as a bestseller: The sacrifice of abraham and its slavic and ottoman nachleben"	2018	"Journal of Narrative and Language Studies"	"6"	"10"	"http://doi.org/"
"37cc32aa"	"Kuczok, M."	"The biblical metaphors of SIN: A cognitive-semantic perspective on the english version of the Bible"	2018	"Linguistica Silesiana"	"39"	""	"http://doi.org/10.24425/linsi.2018.124576"
"701d57d5"	"Vu, J."	"Exploring the Possibilities for Professional Learning"	2019	"Reading Teacher"	"72"	"4"	"http://doi.org/10.1002/trtr.1771"
"692914c5"	"Upadhyay, S., Rodrigues, R."	"Investigating foreign language learning: Examining Anxiety associated with English Language acquisition in the Asian ESL context"	2018	"Asian EFL Journal"	"20"	"7"	"http://doi.org/"
"f3b3c3f9"	"Hendricks, R.K., Demjén, Z., Semino, E., Boroditsky, L."	"Emotional Implications of Metaphor: Consequences of Metaphor Framing for Mindset about Cancer"	2018	"Metaphor and Symbol"	"33"	"4"	"http://doi.org/10.1080/10926488.2018.1549835"
"025fb6af"	"Seago, K."	"Translating violence in crime fiction"	2018	"Perspectives: Studies in Translation Theory and Practice"	"26"	"6"	"http://doi.org/10.1080/0907676X.2017.1407347"
